task_id,passed,generation_time,code
HumanEval/17,False,0.7014331817626953,"def parse_music(music_string: str) -> List[int]:
    notes = music_string.split('|')
    result = []
    for note in notes:
        if note == 'o':
            result.append(4)
        elif note == '.':
            result.append(2)
        elif note == '|':
            result.append(1)
    return result

print(parse_music('oo|.|o|o|.|.|.|.|.|oo'))"
HumanEval/18,True,0.7022368907928467,"def how_many_times(string:str,substring:str)->int:
    count = start = 0
    while start < len(string):
        pos = string.find(substring, start)
        if pos != -1:
            start = pos + 1
            count += 1
        else:
            break
    return count

print(how_many_times('', 'a'))
print(how_many_times('aaa', 'a'))
print(how_many_times('aaaa', 'aa'))"
HumanEval/19,False,0.7271003723144531,"def sort_numbers(numbers: str) -> str:
    num_dict = {'zero': 0, 'one': 1, 'two': 2, 'three': 3, 'four': 4, 'five': 5, 'six': 6, 'seven': 7, 'eight': 8, 'nine': 9}
    return ' '.join(sorted(numbers.split(), key=lambda x: num_dict[x]))

print(sort_numbers('threeonefive'))  # one three five"
HumanEval/20,True,1.2064073085784912,"from typing import List, Tuple

def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    numbers.sort()
    min_diff = float('inf')
    closest_elements = (None, None)
    for i in range(1, len(numbers)):
        diff = numbers[i] - numbers[i-1]
        if diff < min_diff:
            min_diff = diff
            closest_elements = (numbers[i-1], numbers[i])
    return closest_elements"
HumanEval/21,False,0.6340155601501465,"def rescale_to_unit(numbers:List[float])->List[float]:
    min_val = min(numbers)
    max_val = max(numbers)
    range_val = max_val - min_val
    
    return [(x - min_val) / range_val for x in numbers]

print(rescale_to_unit([1.0,2.0,3.0,4.0,5.0]))"
HumanEval/22,True,0.7194719314575195,"from typing import List, Any

def filter_integers(values: List[Any]) -> List[int]:
    return [value for value in values if isinstance(value, int)]"
HumanEval/23,True,0.2123575210571289,"def strlen(string:str)->int:
    return len(string)

print(strlen(''))
print(strlen('abc'))"
HumanEval/24,False,0.32802271842956543,"def largest_divisor(n:int)->int:
    for i in range(n, 0, -1):
        if n % i == 0:
            return i

print(largest_divisor(15))"
HumanEval/25,True,1.0746986865997314,"from typing import List

def factorize(n: int) -> List[int]:
    factors = []
    i = 2
    while i * i <= n:
        if n % i:
            i += 1
        else:
            n //= i
            factors.append(i)
    if n > 1:
        factors.append(n)
    return factors"
HumanEval/26,False,0.7587692737579346,"from typing import List

def remove_duplicates(numbers: List[int]) -> List[int]:
    result = []
    for num in numbers:
        if num not in result:
            result.append(num)
    return result"
HumanEval/27,True,0.20150446891784668,"def flip_case(string: str) -> str:
    return string.swapcase()

print(flip_case('Hello'))"
HumanEval/28,True,0.24184799194335938,"def concatenate(strings):
    return ''.join(strings)

print(concatenate([]))
print(concatenate(['a','b','c']))"
HumanEval/29,True,0.6772353649139404,"from typing import List

def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    return [s for s in strings if s.startswith(prefix)]"
HumanEval/30,True,0.4402925968170166,"def get_positive(l: list):
    return [i for i in l if i > 0]

print(get_positive([-1,2,-4,5,6]))
print(get_positive([5,3,-5,2,-3,3,9,0,123,1,-10]))"
HumanEval/31,True,1.8179073333740234,"def is_prime(n):
    if n <= 1:
        return False
    elif n <= 3:
        return True
    elif n % 2 == 0 or n % 3 == 0:
        return False
    i = 5
    while i * i <= n:
        if n % i == 0 or n % (i + 2) == 0:
            return False
        i += 6
    return True"
HumanEval/32,False,1.2995612621307373,"def poly(xs: list, x: float):
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])

def find_zero(xs: list):
    return [i for i, coeff in enumerate(xs) if coeff == 0]

# Test cases
print(round(poly([1, 2], 1), 2))  # f(x) = 1 + 2x - 0.5
print(round(poly([-6, 11, -6, 1], 1), 2))  # (x - 1)*(x - 2)*(x - 3) = -6 + 11x - 6x^2 + x^3
print(find_zero([1, 2]))  # [0, 1]
print(find_zero([-6, 11, -6, 1]))  # [0, 1, 2, 3]"
HumanEval/33,False,0.7326135635375977,"def sort_third(l: list):
    third_elements = [l[i] for i in range(2, len(l), 3)]
    third_elements.sort()
    j = 0
    for i in range(len(l)):
        if i % 3 == 2:
            l[i] = third_elements[j]
            j += 1
    return l

print(sort_third([1,2,3]))
print(sort_third([5,6,3,4,8,9,2]))"
HumanEval/34,True,0.27193641662597656,"def unique(l: list):
    return sorted(list(set(l)))

print(unique([5,3,5,2,3,3,9,0,123]))"
HumanEval/35,True,0.3730945587158203,"def max_element(l: list):
    return max(l)

print(max_element([1,2,3]))
print(max_element([5,3,-5,2,-3,3,9,0,123,1,-10]))"
HumanEval/36,False,0.7698113918304443,"def fizz_buzz(n: int):
    for i in range(1, n+1):
        if i % 11 == 0 and i % 13 == 0:
            print(i)
        elif i % 3 == 0:
            print('Fizz')
        elif i % 5 == 0:
            print('Buzz')
        else:
            print(i)

# Test cases
print(fizz_buzz(50))
print(fizz_buzz(78))
print(fizz_buzz(79))"
HumanEval/37,True,0.6443049907684326,"def sort_even(l: list):
    even_indices = sorted([l[i] for i in range(0, len(l), 2)])
    result = l.copy()
    for i, val in zip(range(0, len(l), 2), even_indices):
        result[i] = val
    return result

print(sort_even([1,2,3]))
print(sort_even([5,6,3,4]))"
HumanEval/38,True,1.44386625289917,"def encode_cyclic(s: str):
    groups = [s[i:min(i+3, len(s))] for i in range(0, len(s), 3)]
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)

def decode_cyclic(s: str):
    groups = [s[i:min(i+3, len(s))] for i in range(0, len(s), 3)]
    groups = [(group[-1] + group[:-1]) if len(group) == 3 else group for group in groups]
    return """".join(groups)

# Test cases
print(encode_cyclic(""helloworld""))
print(decode_cyclic(""elhlowrdlo""))
print(encode_cyclic(""python""))
print(decode_cyclic(""vnpytho""))
print(encode_cyclic(""abcdefg""))
print(decode_cyclic(""gabcdef""))"
HumanEval/39,False,2.1390340328216553,"def prime_fib(n: int) -> int:
    def is_prime(num: int) -> bool:
        if num < 2:
            return False
        for i in range(2, int(num**0.5) + 1):
            if num % i == 0:
                return False
        return True

    def fib(n: int) -> int:
        if n <= 1:
            return n
        a, b = 0, 1
        for _ in range(n - 1):
            a, b = b, a + b
        return b

    i = 0
    while True:
        fib_num = fib(i)
        if fib_num > n:
            return fib_num - 1
        if is_prime(fib_num):
            return fib_num
        i += 1

print(prime_fib(1))  # 2
print(prime_fib(2))  # 3
print(prime_fib(3))  # 5
print(prime_fib(4))  # 13
print(prime_fib(5))  # 89"
HumanEval/40,True,1.2694368362426758,"def triples_sum_to_zero(l):
    hash_map = {}
    for i in range(len(l)):
        for j in range(i+1, len(l)):
            complement = -(l[i] + l[j])
            if complement in hash_map:
                return True
            else:
                hash_map[l[j]] = True
    return False"
HumanEval/41,False,1.7296597957611084,"def car_race_collision(n:int):
    # Create a list of cars
    cars = [(1, 'left')] + [(1, 'right')]*(n-1)

    # Initialize a counter for collisions
    collisions = 0

    # Iterate over the list of cars
    for i in range(len(cars)):
        for j in range(i+1, len(cars)):
            # Check for collision
            if cars[i][0] == cars[j][0] and cars[i][1] == cars[j][1]:
                collisions += 1

    return collisions"
HumanEval/42,True,0.38910603523254395,"def incr_list(l: list):
    return [i + 1 for i in l]

print(incr_list([1,2,3]))
print(incr_list([5,3,5,2,3,3,9,0,123]))"
HumanEval/43,False,1.4233930110931396,"def pairs_sum_to_zero(l):
    # Create an empty dictionary
    num_dict = {}

    # Iterate over the list
    for num in l:
        # Check if the number is already in the dictionary
        if num in num_dict:
            # If it is, return True
            return True
        else:
            # If it's not, add it to the dictionary
            num_dict[abs(num)] = num

    # If we've gone through the entire list without finding a pair that sums to zero, return False
    return False"
HumanEval/44,True,1.4876103401184082,"def change_base(x: int, base: int) -> str:
    if x < base:
        return str(x)
    else:
        return change_base(x // base, base) + str(x % base)"
HumanEval/45,True,0.7597670555114746,"def triangle_area(a, h):
    """"""
    Given length of aside and high return area for a triangle.
    >>> triangle_area(5,3)
    7.5
    """"""
    return 0.5 * a * h

# Test cases
print(triangle_area(5,3)) # 7.5
print(triangle_area(10,5)) # 25.0
print(triangle_area(7,4)) # 13.5
print(triangle_area(15,10)) # 75.0"
HumanEval/46,True,1.270103931427002,"def fib4(n: int) -> int:
    if n == 0:
        return 0
    elif n == 1 or n == 2:
        return 0
    elif n == 3:
        return 2
    else:
        fib = [0, 0, 2, 0]
        for i in range(4, n + 1):
            fib.append(fib[i-1] + fib[i-2] + fib[i-3] + fib[i-4])
        return fib[n]"
HumanEval/47,True,0.6303591728210449,"def median(l: list):
    l.sort()
    n = len(l)
    if n % 2 == 0:
        return (l[n//2 - 1] + l[n//2]) / 2
    else:
        return l[n//2]

print(median([3,1,2,4,5]))
print(median([-10,4,6,1000,10,20]))"
HumanEval/48,True,0.5591466426849365,"def is_palindrome(text:str):
    """"""Checks if given string is a palindrome.""""""
    return text == text[::-1]

# Test cases
print(is_palindrome('')) # True
print(is_palindrome('aba')) # True
print(is_palindrome('aaaaa')) # True
print(is_palindrome('zbcd')) # False"
HumanEval/49,True,0.5975801944732666,"def modp(n:int, p:int) -> int:
    return pow(2, n, p)"
HumanEval/50,False,0.7576358318328857,"def encode_shift(s:str):
    """"""Returns encoded string by shifting every character by 5 in the alphabet.""""""
    return """".join([chr(((ord(ch)+5-ord(""a""))%26)+ord(""a""))forch in s])

def decode_shift(s:str):
    """"""Takes an input string encoded with the encode_shift function. Returns decoded string.""""""
    return """".join([chr(((ord(ch)-5-ord(""a""))%26)+ord(""a""))forch in s])"
HumanEval/51,True,0.641075849533081,"def remove_vowels(text):
    vowels = 'aeiouAEIOU'
    return ''.join([char for char in text if char not in vowels])"
HumanEval/52,True,0.4765284061431885,"def below_threshold(l: list, t: int) -> bool:
    for i in l:
        if i >= t:
            return False
    return True

print(below_threshold([1,2,4,10],100))
print(below_threshold([1,20,4,10],5))"
HumanEval/53,True,0.2578442096710205,"def add(x:int, y:int) -> int:
    return x + y

print(add(2, 3))
print(add(5, 7))"
HumanEval/54,False,0.9245810508728027,"def same_chars(s0: str, s1: str) -> bool:
    return sorted(s0) == sorted(s1)"
HumanEval/55,False,2.134434938430786,"def fib(n):
    if n <= 0:
        return ""Input should be a positive integer.""
    elif n == 1:
        return 0
    elif n == 2:
        return 1
    else:
        a, b = 0, 1
        for _ in range(2, n):
            a, b = b, a + b
        return b"
HumanEval/56,True,1.9654147624969482,"def correct_bracketing(brackets: str) -> bool:
    stack = []
    for bracket in brackets:
        if bracket == ""<"":
            stack.append(bracket)
        elif bracket == "">"":
            if not stack or stack.pop() != ""<"":
                return False
    return not stack"
HumanEval/57,False,1.2799241542816162,"def monotonic(l: list):
    return all(x < y for x, y in zip(l, l[1:])) or all(x > y for x, y in zip(l, l[1:]))"
HumanEval/58,True,0.5342624187469482,"def common(l1: list, l2: list):
    return sorted(list(set(l1) & set(l2)))

print(common([1,4,3,34,653,2,5],[5,7,1,5,9,653,121]))
print(common([5,3,2,8],[3,2]))"
HumanEval/59,True,0.4871046543121338,"def largest_prime_factor(n:int):
    i = 2
    while i * i <= n:
        if n % i:
            i += 1
        else:
            n //= i
    return n

print(largest_prime_factor(13195))
print(largest_prime_factor(2048))"
HumanEval/60,True,0.6417336463928223,"def sum_to_n(n: int) -> int:
    return sum(range(1, n+1))"
HumanEval/61,True,0.8516302108764648,"def correct_bracketing(brackets: str) -> bool:
    stack = []
    for bracket in brackets:
        if bracket == ""("":
            stack.append(bracket)
        elif bracket == "")"":
            if len(stack) == 0:
                return False
            else:
                stack.pop()
    return len(stack) == 0

# Test cases
print(correct_bracketing(""("")) # False
print(correct_bracketing(""()"")) # True
print(correct_bracketing(""(()())"")) # True
print(correct_bracketing("")(()"")) # False"
HumanEval/62,False,0.3879833221435547,"def derivative(xs):
    derivative = [i*xs[i+1] for i in range(len(xs)-1)]
    return derivative

print(derivative([3,1,2,4,5]))
print(derivative([1,2,3]))"
HumanEval/63,True,1.220522165298462,"def fibfib(n: int) -> int:
    if n == 0:
        return 0
    elif n == 1:
        return 0
    elif n == 2:
        return 1
    else:
        fibfib_list = [0, 0, 1]
        for i in range(3, n + 1):
            fibfib_list.append(fibfib_list[-1] + fibfib_list[-2] + fibfib_list[-3])
        return fibfib_list[-1]"
HumanEval/64,False,1.391613245010376,"def vowels_count(s):
    vowels = 'aeiou'
    count = 0
    for char in s.lower():
        if char in vowels:
            count += 1
    return count

# Test cases
print(vowels_count(""abcde""))  # 2
print(vowels_count(""ACEDY""))  # 3
print(vowels_count(""The quick brown fox""))  # 8
print(vowels_count(""""))  # 0
print(vowels_count(""y""))  # 1
print(vowels_count(""AEIOU""))  # 5
print(vowels_count(""Aeiou""))  # 5
print(vowels_count(""Bcdfg""))  # 0
print(vowels_count(""12345""))  # 0
print(vowels_count(""AEIOUaeiou""))  # 10
print(vowels_count(""YoUaRe""))  # 3"
HumanEval/65,False,0.876396894454956,"def circular_shift(x, shift):
    digits = str(x)
    length = len(digits)
    shift %= length
    return digits[-shift:] + digits[:-shift]

print(circular_shift(12,1))
print(circular_shift(12,2))
print(circular_shift(12,3))"
HumanEval/66,True,0.6992814540863037,"def digitSum(s):
    return sum(ord(c) for c in s if c.isupper())

# Test cases
print(digitSum("""")) # 0
print(digitSum(""abAB"")) # 131
print(digitSum(""abcCd"")) # 67
print(digitSum(""helloE"")) # 69
print(digitSum(""woArBld"")) # 131
print(digitSum(""aAaaaXa"")) # 153"
HumanEval/67,False,0.929884672164917,"def fruit_distribution(s, n):
    apples, oranges = map(int, s.split('and'))
    return n - apples - oranges

# Test cases
print(fruit_distribution(""5applesand6oranges"",19)) # 19-5-6=8
print(fruit_distribution(""0applesand1oranges"",3)) # 3-0-1=2
print(fruit_distribution(""2applesand3oranges"",100)) # 100-2-3=95
print(fruit_distribution(""100applesand1oranges"",120)) # 120-100-1=19"
HumanEval/68,True,1.0770246982574463,"def pluck(arr):
    even_values = [node for node in arr if node % 2 == 0]
    if even_values:
        smallest_even_value = min(even_values)
        smallest_even_index = arr.index(smallest_even_value)
        return [smallest_even_value, smallest_even_index]
    else:
        return []

# Test cases
print(pluck([4, 2, 3]))  # Output: [2, 1]
print(pluck([1, 2, 3]))  # Output: [2, 1]
print(pluck([]))  # Output: []
print(pluck([5, 0, 3, 0, 4, 2]))  # Output: [0, 1]"
HumanEval/69,False,0.9328155517578125,"def search(lst):
    frequency = {}
    for num in lst:
        if num in frequency:
            frequency[num] += 1
        else:
            frequency[num] = 1
    for num in sorted(frequency.keys(), reverse=True):
        if frequency[num] > num:
            return num
    return -1"
HumanEval/70,False,0.4575464725494385,"def strange_sort_list(lst):
    return sorted(lst, key=lambda x: (x%2, x))

print(strange_sort_list([1,2,3,4]))
print(strange_sort_list([5,5,5,5]))
print(strange_sort_list([]))"
HumanEval/71,True,1.3484811782836914,"import math

def triangle_area(a, b, c):
    # Check if the sides form a valid triangle
    if a + b <= c or a + c <= b or b + c <= a:
        return -1

    # Calculate the semi-perimeter
    s = (a + b + c) / 2

    # Calculate the area using Heron's formula
    area = math.sqrt(s * (s - a) * (s - b) * (s - c))

    # Round to 2 decimal points
    area = round(area, 2)

    return area"
HumanEval/72,False,0.9101154804229736,"def will_it_fly(q, w):
    if sum(q) < w and q == q[::-1] and len(q) > 1:
        return True
    else:
        return False"
HumanEval/73,False,1.284012794494629,"def smallest_change(arr):
    changes = 0
    while arr[0] != arr[-1]:
        if arr[0] < arr[-1]:
            arr[0] += 1
            changes += 1
        else:
            arr[-1] -= 1
            changes += 1
    return changes"
HumanEval/74,False,1.2363812923431396,"def total_match(lst1, lst2):
    if len(lst1) == 0 and len(lst2) == 0:
        return []
    elif len(lst1) == 0:
        return lst2
    elif len(lst2) == 0:
        return lst1
    else:
        sum1 = sum(len(i) for i in lst1)
        sum2 = sum(len(i) for i in lst2)
        if sum1 <= sum2:
            return lst1
        else:
            return lst2"
HumanEval/75,False,1.6009671688079834,"def is_multiply_prime(a):
    def is_prime(n):
        if n < 2:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    primes = [i for i in range(2, a) if is_prime(i)]
    for i in range(len(primes)):
        for j in range(i + 1, len(primes)):
            for k in range(j + 1, len(primes)):
                if primes[i] * primes[j] * primes[k] == a:
                    return True
    return False

print(is_multiply_prime(30))
print(is_multiply_prime(40))
print(is_multiply_prime(50))
print(is_multiply_prime(60))
print(is_multiply_prime(70))
print(is_multiply_prime(80))
print(is_multiply_prime(90))
print(is_multiply_prime(100))"
HumanEval/76,True,1.041227102279663,"def is_simple_power(x, n):
    if x == 1:
        return True
    if n == 1:
        return False
    if x % n == 0:
        return is_simple_power(x / n, n)
    else:
        return False"
HumanEval/77,False,1.0836009979248047,"def is_cube(a):
    import math
    cube_root = round(a ** (1. / 3))
    return cube_root ** 3 == a"
HumanEval/78,False,1.6397364139556885,"def hex_key(num):
    hex_dict = {'0': 0, '1': 1, '2': 2, '3': 3, '4': 4, '5': 5, '6': 6, '7': 7, '8': 8, '9': 9, 'A': 10, 'B': 11, 'C': 12, 'D': 13, 'E': 14, 'F': 15}
    result = 0
    for i in num:
        result = result * 16 + hex_dict[i]
    return result

# Test cases
print(hex_key(""AB""))  # Output: 170
print(hex_key(""1077E""))  # Output: 10770
print(hex_key(""ABED1A33""))  # Output: 123456789101112
print(hex_key(""123456789ABCDEF0""))  # Output: 1234567891011120
print(hex_key(""2020""))  # Output: 2020"
HumanEval/79,True,0.9998483657836914,"def decimal_to_binary(decimal):
    binary = bin(decimal).replace(""0b"", """")
    return ""db"" + binary + ""db""

# Test cases
print(decimal_to_binary(15))  # returns ""db1111db""
print(decimal_to_binary(32))  # returns ""db1000000db""
print(decimal_to_binary(0))   # returns ""db000000db""
print(decimal_to_binary(255)) # returns ""db111111111db""
print(decimal_to_binary(1))   # returns ""db00000001db"""
HumanEval/80,True,0.8735551834106445,"def is_happy(s):
    if len(s) < 3:
        return False
    for i in range(len(s) - 2):
        if s[i] == s[i+1] or s[i] == s[i+2] or s[i+1] == s[i+2]:
            return False
    return True

# Test cases
print(is_happy(""a""))
print(is_happy(""aa""))
print(is_happy(""abcd""))
print(is_happy(""aabb""))
print(is_happy(""adb""))
print(is_happy(""xyy""))"
HumanEval/81,False,1.5244195461273193,"def numerical_letter_grade(grades):
    letter_grades = []
    for grade in grades:
        if grade > 3.7:
            letter_grades.append('A+')
        elif grade > 3.3:
            letter_grades.append('A')
        elif grade > 3.0:
            letter_grades.append('B+')
        elif grade > 2.7:
            letter_grades.append('B')
        elif grade > 2.3:
            letter_grades.append('B-')
        elif grade > 2.0:
            letter_grades.append('C+')
        elif grade > 1.7:
            letter_grades.append('C')
        elif grade > 1.3:
            letter_grades.append('C-')
        elif grade > 1.0:
            letter_grades.append('D')
        elif grade > 0.7:
            letter_grades.append('D-')
        else:
            letter_grades.append('F')
    return letter_grades

print(numerical_letter_grade([4.0, 3, 1.7, 2, 3.5]))"
HumanEval/82,True,1.000129222869873,"def prime_length(string):
    def is_prime(n):
        if n <= 1:
            return False
        if n <= 3:
            return True
        if n % 2 == 0 or n % 3 == 0:
            return False
        i = 5
        while i * i <= n:
            if n % i == 0 or n % (i + 2) == 0:
                return False
            i += 6
        return True

    return is_prime(len(string))

# Test cases
print(prime_length('Hello'))  # True
print(prime_length('abcdcba'))  # True
print(prime_length('kittens'))  # True
print(prime_length('orange'))  # False"
HumanEval/83,False,0.6309852600097656,"def starts_one_ends(n):
    if n < 1:
        return 0
    else:
        count = 0
        for i in range(10**(n-1), 10**n):
            str_i = str(i)
            if str_i[0] == '1' and str_i[-1] == '1':
                count += 1
        return count

print(starts_one_ends(2))"
HumanEval/84,False,0.4551076889038086,"def solve(N):
    return sum(int(digit) for digit in str(N))

# Test cases
print(solve(1000))  # Output: 1
print(solve(150))  # Output: 6
print(solve(147))  # Output: 12"
HumanEval/85,True,0.43450140953063965,"def add(lst):
    result = 0
    for i in range(len(lst)):
        if i % 2 != 0 and lst[i] % 2 == 0:
            result += lst[i]
    return result

print(add([4,2,6,7]))"
HumanEval/86,False,0.5010952949523926,"def anti_shuffle(s):
    words = s.split(' ')
    words.sort(key=lambda x: [ord(c) for c in x])
    return ' '.join(words)

# Test cases
print(anti_shuffle('Hi'))
print(anti_shuffle('hello'))
print(anti_shuffle('HelloWorld!!!'))"
HumanEval/87,False,0.8906865119934082,"def get_row(lst, x):
    result = []
    for i, row in enumerate(lst):
        for j, elem in enumerate(row):
            if elem == x:
                result.append((i, j))
    result.sort()
    return result

# Test cases
print(get_row([[1,2,3,4,5,6],[1,2,3,4,1,6],[1,2,3,4,5,1]], 1))
print(get_row([], 1))
print(get_row([[], [1], [1,2,3]], 3))"
HumanEval/88,False,1.0513648986816406,"def sort_array(array):
    if not array:
        return array

    sum_first_last = sum(array[0], array[-1])

    if sum_first_last % 2 == 0:
        return sorted(array, reverse=True)
    else:
        return sorted(array)

# Test cases
print(sort_array([]))  # []
print(sort_array([5]))  # [5]
print(sort_array([2, 4, 3, 0, 1, 5]))  # [0,1,2,3,4,5]
print(sort_array([2, 4, 3, 0, 1, 5, 6]))  # [6,5,4,3,2,1,0]"
HumanEval/89,False,1.1372063159942627,"def encrypt(s):
    result = """"
    for char in s:
        if char.isalpha():
            shift = 2 * (ord(char.lower()) - ord('a'))
            if char.isupper():
                result += chr((ord(char) - ord('A') + shift) % 26 + ord('A'))
            else:
                result += chr((ord(char) - ord('a') + shift) % 26 + ord('a'))
        else:
            result += char
    return result

# Test cases
print(encrypt('hi'))
print(encrypt('asdfghjkl'))
print(encrypt('gf'))
print(encrypt('et'))
print(encrypt('a'))
print(encrypt('z'))
print(encrypt('A'))
print(encrypt('Z'))"
HumanEval/90,False,0.692615270614624,"def next_smallest(lst):
    if len(lst) < 2:
        return None
    min1 = min(lst)
    lst.remove(min1)
    min2 = min(lst)
    return min2

print(next_smallest([1,2,3,4,5]))
print(next_smallest([5,1,4,3,2]))
print(next_smallest([1,1]))
print(next_smallest([]))"
HumanEval/91,False,0.33367037773132324,"def is_bored(S):
    return S.count(""I"")

print(is_bored(""Helloworld""))
print(is_bored(""Theskyisblue.Thesunisshining.Ilovethisweather""))"
HumanEval/92,False,0.9013218879699707,"def any_int(x, y, z):
    if isinstance(x, int) and isinstance(y, int) and isinstance(z, int):
        return x == y or x == z or y == z
    else:
        return False

print(any_int(5, 2, 7))
print(any_int(3, 2, 2))
print(any_int(3, -2, 1))
print(any_int(3.6, -2.2, 2))
print(any_int(3, 2.0, 2))
print(any_int(3, 2, 2.0))"
HumanEval/93,False,0.8582358360290527,"def encode(message):
    vowels = 'aeiou'
    encoded_message = ''
    for char in message:
        if char.lower() in vowels:
            index = vowels.index(char.lower())
            if index < 2:
                encoded_message += char
            else:
                encoded_message += chr(ord(char) + 2)
        else:
            encoded_message += char
    return encoded_message

# Test cases
print(encode('test'))  # 'TGST'
print(encode('Thisisamessage'))  # 'tHKSKSCMGSSCGG'"
